"","Id","MSSubClass","MSZoning","LotArea","Street","LotConfig","Neighborhood","BldgType","OverallQual","YearBuilt","ExterCond","BsmtCond","CentralAir","GrLivArea","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageQual","PoolArea","SalePrice"
"1042",1042,60,"RL",9130,1,"Inside","LaLouviere","1Fam",6,1966,3,3,1,1632,4,7,7,0,3,0,173000
"1043",1043,120,"RL",5381,1,"Inside","Uccle","Twnhs",6,2005,3,3,1,1306,4,5,7,1,3,0,196000
"1044",1044,60,"RL",11839,1,"Inside","Kortrijk","1Fam",7,1990,3,3,1,2329,4,10,7,1,3,0,262280
"1045",1045,20,"RL",9600,1,"Inside","LaLouviere","1Fam",8,1981,3,3,1,2524,4,9,7,1,3,0,278000
"1046",1046,20,"RL",13680,1,"CulDSac","Bruges","1Fam",3,1955,3,0,1,1733,3,8,5,1,3,0,139600
"1047",1047,60,"RL",16056,1,"Inside","Tournai","1Fam",9,2005,3,3,1,2868,5,11,7,1,3,0,556581
"1048",1048,20,"RL",9245,1,"Inside","Schaerbeek","1Fam",5,1994,3,3,1,990,3,5,7,0,3,0,145000
"1049",1049,20,"RL",21750,1,"Inside","Mons","1Fam",5,1960,2,0,1,1771,3,9,6,1,3,0,115000
"1050",1050,20,"RL",11100,1,"Inside","Bruges","1Fam",4,1946,3,0,1,930,4,6,7,0,3,0,84900
"1051",1051,20,"RL",8993,1,"Inside","Namur","1Fam",7,2007,3,3,1,1302,4,6,7,0,3,0,176485
"1052",1052,20,"RL",11175,1,"Corner","Schaerbeek","1Fam",7,2007,3,3,1,1316,4,6,7,1,3,0,200141
"1053",1053,60,"RL",9500,1,"Corner","Ixelles","1Fam",6,1964,3,3,1,1977,3,9,7,1,3,0,165000
"1054",1054,20,"RL",8562,1,"Inside","Bruges","1Fam",5,1957,3,3,1,1526,3,7,5,1,3,0,144500
"1055",1055,60,"RL",11367,1,"Corner","Schaerbeek","1Fam",8,2002,3,3,1,1989,4,7,7,1,3,0,255000
"1056",1056,20,"RL",11361,1,"Inside","LaLouviere","1Fam",6,1976,3,3,1,1523,3,7,7,1,3,0,180000
"1057",1057,120,"RL",7052,1,"Inside","Uccle","TwnhsE",7,2005,3,3,1,1364,4,6,7,1,3,0,185850
"1059",1059,60,"RL",11308,1,"Inside","Uccle","1Fam",9,2008,3,3,1,2184,5,10,7,1,3,0,335000
"1060",1060,50,"RL",11275,1,"Corner","Anderlecht","1Fam",6,1932,3,3,1,1991,3,7,7,1,3,0,220000
"1062",1062,30,"C (all)",18000,0,"Inside","Leuven","1Fam",3,1935,3,3,1,894,3,6,7,0,3,0,81000
"1065",1065,20,"RL",11000,1,"CulDSac","Ixelles","1Fam",5,1966,3,3,1,1154,3,6,7,1,3,0,154000
"1066",1066,60,"RL",14000,1,"Inside","Brussels","1Fam",7,1996,3,3,1,2260,4,7,7,0,3,0,328000
"1068",1068,60,"RL",9760,1,"Inside","Ixelles","1Fam",6,1964,3,3,1,1611,3,7,7,0,3,0,167900
"1069",1069,160,"RM",3964,1,"Inside","SintJansMolenbeek","TwnhsE",6,1973,3,3,1,2521,3,10,3,1,3,0,151400
"1070",1070,45,"RL",9600,1,"Inside","Ixelles","1Fam",5,1949,3,3,1,893,4,4,7,0,3,0,135000
"1071",1071,20,"RL",10152,1,"Inside","Ixelles","1Fam",5,1956,3,3,1,1048,3,6,7,0,3,0,135000
"1072",1072,60,"RL",11700,1,"Inside","LaLouviere","1Fam",6,1968,3,3,1,1556,3,8,7,0,3,0,154000
"1074",1074,60,"RL",7950,1,"Corner","Bruges","1Fam",6,1977,3,3,1,1426,3,6,7,0,3,0,159500
"1075",1075,20,"RL",8556,1,"Inside","Schaerbeek","1Fam",7,2006,3,3,1,1240,4,5,7,0,3,0,194000
"1076",1076,70,"RL",13125,1,"Inside","Anderlecht","1Fam",7,1940,3,3,1,1740,3,6,7,2,3,0,219500
"1077",1077,50,"RL",10800,1,"Inside","Hasselt","1Fam",5,1936,3,3,1,1466,4,7,6,1,3,0,170000
"1078",1078,20,"RL",15870,1,"Corner","Ixelles","1Fam",5,1969,3,3,1,1096,3,6,7,0,3,0,138800
"1080",1080,20,"RL",8775,1,"Inside","Schaerbeek","1Fam",5,1994,3,3,1,990,3,5,7,0,3,0,126000
"1081",1081,20,"RL",11040,1,"Inside","LaLouviere","1Fam",6,1971,4,3,1,1258,4,5,7,0,3,0,145000
"1082",1082,20,"RL",7500,1,"Corner","SintNiklaas","1Fam",5,1963,3,3,1,1040,3,5,7,0,3,0,133000
"1083",1083,20,"RL",8749,1,"Inside","Schaerbeek","1Fam",7,2002,3,3,1,1459,4,6,7,1,3,0,192000
"1084",1084,20,"RL",8800,1,"Inside","Ixelles","1Fam",6,1964,3,3,1,1251,3,6,7,2,3,0,160000
"1085",1085,60,"RL",13031,1,"Corner","Namur","1Fam",6,1995,3,3,1,1498,3,6,7,1,3,0,187500
"1086",1086,85,"RL",9069,1,"Inside","Kortrijk","1Fam",6,1992,3,3,1,996,4,5,7,0,3,0,147000
"1087",1087,160,"RM",1974,1,"Inside","SintJansMolenbeek","TwnhsE",4,1973,3,3,1,1092,3,6,7,0,3,0,83500
"1088",1088,60,"FV",10574,1,"Inside","Ostend","1Fam",8,2005,3,3,1,1953,4,9,7,1,3,0,252000
"1089",1089,160,"RM",2522,1,"Inside","Bruges","Twnhs",7,2004,3,3,1,1709,4,7,3,0,3,0,137500
"1090",1090,120,"FV",3316,1,"Inside","Ostend","TwnhsE",8,2005,3,3,1,1247,4,4,7,1,3,0,197000
"1091",1091,90,"RL",8544,1,"Corner","Ixelles","Duplex",3,1950,3,0,0,1040,3,6,7,0,3,0,92900
"1092",1092,160,"FV",2160,1,"Inside","Ostend","Twnhs",7,1999,3,3,1,1252,4,4,7,0,3,0,160000
"1093",1093,50,"RL",8400,1,"Inside","Genk","1Fam",6,1925,3,3,1,1694,3,7,7,1,3,0,136500
"1094",1094,20,"RL",9230,1,"Corner","Ixelles","1Fam",5,1965,3,3,1,1200,4,6,7,0,3,0,146000
"1095",1095,20,"RL",5868,1,"Inside","Ixelles","1Fam",5,1956,3,3,1,936,3,4,7,0,3,0,129000
"1096",1096,20,"RL",9317,1,"Inside","Schaerbeek","1Fam",6,2006,3,3,1,1314,4,6,7,1,3,0,176432
"1097",1097,70,"RM",6882,1,"Inside","Leuven","1Fam",6,1914,3,3,1,1355,4,7,7,0,0,0,127000
"1098",1098,120,"RL",3696,1,"Inside","Tournai","TwnhsE",8,1986,3,3,1,1088,4,5,7,0,3,0,170000
"1099",1099,50,"RM",6000,1,"Inside","Liège","1Fam",4,1936,3,3,1,1324,3,6,7,0,3,0,128000
"1100",1100,20,"RL",11880,1,"Inside","LaLouviere","1Fam",7,1978,3,3,1,1601,3,7,7,1,3,0,157000
"1101",1101,30,"RL",8400,1,"Inside","Genk","1Fam",2,1920,3,2,0,438,2,3,7,0,3,0,60000
"1102",1102,20,"RL",9758,1,"Inside","Ixelles","1Fam",5,1971,3,3,1,950,3,5,7,0,3,0,119500
"1103",1103,20,"RL",7000,1,"Inside","Ixelles","1Fam",5,1960,3,3,1,1134,3,6,7,0,3,0,135000
"1104",1104,20,"RL",8910,1,"Corner","Ixelles","1Fam",6,1959,3,3,1,1194,3,6,7,1,3,0,159500
"1105",1105,160,"RM",2016,1,"Inside","Charleroi","TwnhsE",5,1970,3,3,1,1302,3,6,7,0,3,0,106000
"1106",1106,60,"RL",12256,1,"Corner","Aalst","1Fam",8,1994,3,3,1,2622,4,9,7,2,3,0,325000
"1107",1107,20,"RL",10357,1,"Corner","Kortrijk","1Fam",7,1990,3,3,1,1442,4,6,7,1,3,0,179900
"1108",1108,60,"RL",23257,1,"CulDSac","Namur","1Fam",7,2006,3,4,1,2021,4,9,7,1,3,0,274725
"1109",1109,60,"RL",8063,1,"Inside","Namur","1Fam",6,2000,3,3,1,1690,3,7,7,1,3,0,181000
"1110",1110,20,"RL",11362,1,"Inside","Uccle","1Fam",8,2004,3,3,1,1836,4,7,7,1,3,0,280000
"1111",1111,60,"RL",8000,1,"Inside","Namur","1Fam",6,1995,3,3,1,1658,3,8,7,1,3,0,188000
"1112",1112,60,"RL",10480,1,"Inside","LaLouviere","1Fam",7,1976,3,3,1,1964,3,8,7,1,3,0,205000
"1113",1113,20,"RL",7100,1,"Corner","Ixelles","1Fam",5,1957,3,3,1,816,3,5,7,0,3,0,129900
"1114",1114,20,"RL",8923,1,"Inside","Ixelles","1Fam",5,1953,3,3,1,1008,4,6,7,0,3,0,134500
"1116",1116,20,"RL",12085,1,"Inside","Uccle","1Fam",8,2007,3,3,1,1734,5,7,7,1,3,0,318000
"1117",1117,80,"RL",7750,1,"Inside","Namur","1Fam",8,2002,3,3,1,1419,4,7,7,1,3,0,184100
"1118",1118,20,"RL",9764,1,"FR2","SintNiklaas","1Fam",5,1967,3,3,1,894,4,5,7,0,3,0,130000
"1119",1119,80,"RL",13825,1,"Inside","SintNiklaas","1Fam",5,1958,4,3,1,1601,3,6,5,0,3,0,140000
"1120",1120,20,"RL",7560,1,"Inside","Ixelles","1Fam",5,1959,3,3,1,1040,3,6,7,0,3,0,133700
"1121",1121,30,"RM",8263,1,"Inside","Leuven","1Fam",6,1920,3,3,1,1012,3,6,7,1,3,0,118400
"1122",1122,20,"RL",10084,1,"Inside","Schaerbeek","1Fam",7,2005,3,3,1,1552,4,7,7,0,3,0,212900
"1123",1123,20,"RL",8926,1,"Corner","Bruges","1Fam",4,1956,3,3,1,960,3,5,7,0,3,0,112000
"1124",1124,20,"RL",9405,1,"Inside","Bruges","1Fam",5,1947,5,3,1,698,3,4,7,0,0,0,118000
"1125",1125,80,"RL",9125,1,"Inside","Namur","1Fam",7,1992,3,3,1,1482,4,7,7,1,3,0,163900
"1126",1126,20,"RL",10434,1,"Inside","Ixelles","1Fam",4,1955,3,3,1,1005,2,5,7,1,2,0,115000
"1127",1127,120,"RL",3684,1,"Inside","Antwerp","TwnhsE",7,2007,3,3,1,1555,4,7,7,1,3,0,174000
"1129",1129,60,"RL",11796,1,"Inside","Namur","1Fam",7,2004,3,3,1,1959,4,8,7,1,3,0,215000
"1130",1130,90,"RM",7200,1,"Inside","Hasselt","Duplex",5,1980,3,3,1,936,3,4,7,0,3,0,140000
"1131",1131,50,"RL",7804,1,"Inside","Genk","1Fam",4,1928,3,3,1,1981,4,7,5,2,3,0,135000
"1132",1132,20,"RL",10712,1,"Inside","Mons","1Fam",5,1991,3,3,1,974,3,5,7,0,0,0,93500
"1133",1133,70,"RM",9900,1,"Inside","Hasselt","1Fam",6,1880,3,3,1,2210,2,8,7,0,2,0,117500
"1134",1134,60,"RL",9828,1,"Inside","Kortrijk","1Fam",8,1995,3,3,1,2020,4,8,7,1,3,0,239500
"1135",1135,60,"RL",8773,1,"Inside","Namur","1Fam",6,1997,3,3,1,1600,3,7,7,1,3,0,169000
"1137",1137,50,"RL",9600,1,"Inside","Ixelles","1Fam",6,1950,3,3,1,1252,3,6,7,0,3,0,119000
"1139",1139,20,"RL",9819,1,"Inside","Mons","1Fam",6,1977,3,3,1,1567,4,5,7,2,3,0,196000
"1140",1140,30,"RL",8731,1,"Inside","Liège","1Fam",5,1920,2,3,1,1167,3,6,3,1,3,0,144000
"1141",1141,20,"RL",7350,1,"Corner","Ixelles","1Fam",5,1951,3,3,1,952,3,4,7,0,3,0,139000
"1142",1142,60,"RL",10304,1,"CulDSac","LaLouviere","1Fam",5,1976,4,3,1,1868,4,9,7,1,3,0,197500
"1143",1143,60,"RL",9965,1,"Inside","Schaerbeek","1Fam",8,2006,3,3,1,2828,4,11,7,1,3,0,424870
"1144",1144,20,"RL",9000,1,"Inside","SintNiklaas","1Fam",5,1959,3,3,1,1006,3,5,7,0,0,0,80000
"1146",1146,50,"RM",6240,1,"Inside","Liège","1Fam",5,1928,3,3,1,1576,3,8,7,1,3,0,149000
"1150",1150,70,"RM",9000,1,"Inside","Hasselt","1Fam",7,1920,4,3,1,1482,3,7,7,0,3,0,143000
"1151",1151,20,"RL",8280,1,"Inside","Ixelles","1Fam",6,1950,3,3,1,932,4,4,7,1,3,0,124000
"1152",1152,20,"RL",17755,1,"Inside","Bruges","1Fam",5,1959,3,3,1,1466,2,6,7,2,3,0,149900
"1153",1153,20,"RL",14115,1,"Inside","Anderlecht","1Fam",6,1956,3,3,1,1811,5,6,7,1,3,0,230000
"1154",1154,30,"RM",5890,1,"Corner","Leuven","1Fam",6,1930,4,3,1,816,3,5,7,0,3,0,120500
"1155",1155,60,"RL",13700,1,"Inside","Ixelles","1Fam",7,1965,3,3,1,1820,4,8,7,2,3,0,201800
"1156",1156,20,"RL",10768,1,"Corner","Roeselare","1Fam",5,1976,4,3,1,1437,4,6,7,1,3,0,218000
"1157",1157,80,"RL",9350,1,"Inside","Ixelles","1Fam",5,1965,4,3,1,1265,4,6,7,1,3,0,179900
"1158",1158,120,"RL",5001,1,"Inside","Uccle","Twnhs",7,2007,3,3,1,1314,4,6,7,1,3,0,230000
"1159",1159,20,"RL",11932,1,"FR2","Ostend","1Fam",8,2007,3,3,1,1580,4,7,7,0,3,0,235128
"1160",1160,60,"RL",9120,1,"Inside","LaLouviere","1Fam",6,1974,3,3,1,1876,4,8,7,1,4,0,185000
"1161",1161,160,"RL",2280,1,"Inside","Mechelen","Twnhs",6,1978,3,3,1,1456,3,7,7,1,3,0,146000
"1162",1162,20,"RL",14778,1,"CulDSac","Anderlecht","1Fam",6,1954,3,3,1,1640,4,7,7,1,3,0,224000
"1163",1163,20,"RL",8724,1,"Inside","SintNiklaas","1Fam",5,1968,3,3,1,894,3,5,7,1,3,0,129000
"1164",1164,90,"RL",12900,1,"Inside","SintNiklaas","Duplex",4,1969,3,3,1,1258,3,6,7,0,2,0,108959
"1166",1166,20,"RL",9541,1,"Inside","Uccle","1Fam",7,2009,3,3,1,1502,4,7,7,0,3,0,233170
"1167",1167,20,"RL",10475,1,"Corner","Schaerbeek","1Fam",8,2008,3,3,1,1694,4,7,7,0,3,0,245350
"1168",1168,60,"RL",10852,1,"Inside","Namur","1Fam",6,2000,3,3,1,1671,3,7,7,1,3,0,173000
"1170",1170,60,"RL",35760,1,"CulDSac","Aalst","1Fam",10,1995,4,3,1,3627,4,10,7,1,3,0,625000
"1171",1171,80,"RL",9880,1,"Inside","Mons","1Fam",6,1977,3,3,1,1118,3,6,7,1,3,576,171000
"1172",1172,20,"RL",9120,1,"Inside","Ixelles","1Fam",6,1958,3,3,1,1261,3,6,7,1,3,0,163000
"1173",1173,160,"FV",4017,1,"Inside","Ostend","TwnhsE",7,2006,3,3,1,1250,4,5,7,0,3,0,171900
"1174",1174,50,"RL",18030,1,"Inside","Brussels","1Fam",5,1946,3,3,1,3086,5,12,3,1,0,0,200500
"1176",1176,50,"RL",10678,1,"Inside","Aalst","1Fam",8,1992,3,3,1,2872,4,9,7,1,3,0,285000
"1178",1178,50,"RM",3950,1,"Inside","Hasselt","1Fam",6,1926,3,3,1,1224,3,5,7,0,3,0,115000
"1179",1179,50,"RL",7681,1,"FR2","Anderlecht","1Fam",5,1921,3,3,1,1343,3,7,7,1,2,0,154900
"1180",1180,20,"RL",8335,1,"Corner","Bruges","1Fam",5,1954,3,0,1,1124,3,5,5,1,0,0,93000
"1181",1181,60,"RL",11170,1,"Corner","Seraing","1Fam",7,1990,3,3,1,2514,3,8,7,0,3,0,250000
"1182",1182,120,"RM",5587,1,"Inside","Anderlecht","TwnhsE",8,2008,3,3,1,1652,4,5,7,1,3,0,392500
"1183",1183,60,"RL",15623,1,"Corner","Aalst","1Fam",10,1996,3,3,1,4476,5,10,7,2,3,555,745000
"1185",1185,20,"RL",35133,0,"Inside","Seraing","1Fam",5,1963,3,3,1,1572,3,5,7,2,3,0,186700
"1186",1186,50,"RL",9738,1,"Inside","Bruges","1Fam",5,1924,4,3,1,1221,3,7,7,0,3,0,104900
"1187",1187,190,"RL",10615,1,"Corner","Hasselt","2fmCon",3,1900,3,3,1,1699,3,7,7,0,2,0,95000
"1189",1189,60,"RL",8935,1,"Inside","Schaerbeek","1Fam",7,2002,3,3,1,1660,4,7,7,0,3,0,195000
"1190",1190,60,"RL",7500,1,"Inside","Namur","1Fam",7,1999,3,3,1,1804,4,7,7,1,3,0,189000
"1191",1191,190,"RL",32463,1,"Inside","Mons","2fmCon",4,1961,4,3,1,1622,3,7,7,1,3,0,168000
"1192",1192,160,"FV",2645,1,"Inside","Ostend","Twnhs",8,1999,3,3,1,1441,4,5,7,0,3,0,174000
"1194",1194,120,"RM",4500,1,"FR2","Mons","TwnhsE",6,1999,3,3,1,1224,3,5,7,0,3,0,165000
"1195",1195,60,"RL",9364,1,"Corner","SintNiklaas","1Fam",6,1969,3,3,1,1352,3,7,7,0,3,0,158000
"1196",1196,60,"RL",8029,1,"Inside","Namur","1Fam",6,2005,3,3,1,1456,4,8,7,0,3,0,176000
"1197",1197,60,"RL",14054,1,"Inside","Namur","1Fam",7,2006,3,3,1,1863,4,9,7,1,3,0,219210
"1198",1198,75,"RM",8850,1,"Corner","Hasselt","1Fam",7,1916,3,3,1,1690,3,7,7,1,3,0,144000
"1199",1199,20,"RL",9100,1,"Inside","Schaerbeek","1Fam",7,2001,3,3,1,1212,4,6,7,0,3,0,178000
"1200",1200,20,"RL",11235,1,"Inside","SintNiklaas","1Fam",4,1963,3,3,1,1382,3,6,7,1,3,0,148000
"1201",1201,20,"RL",9353,1,"Inside","Ixelles","1Fam",4,1970,3,3,1,864,3,5,7,0,3,0,116050
"1203",1203,50,"RM",6000,1,"Corner","Liège","1Fam",5,1925,3,3,1,1348,3,5,7,1,3,0,117000
"1204",1204,20,"RL",9750,1,"Inside","Schaerbeek","1Fam",7,2000,3,3,1,1630,4,6,7,1,3,0,213000
"1205",1205,20,"RL",10140,1,"Inside","LaLouviere","1Fam",5,1975,3,3,1,1074,3,6,7,0,3,0,153500
"1206",1206,20,"RL",14684,1,"CulDSac","Kortrijk","1Fam",7,1990,3,3,1,2196,4,7,7,1,3,0,271900
"1207",1207,20,"RH",8900,1,"Inside","Kortrijk","1Fam",4,1966,3,3,1,1056,3,5,7,0,3,0,107000
"1208",1208,20,"RL",9135,1,"Inside","Schaerbeek","1Fam",6,2003,3,3,1,1700,4,7,7,0,3,0,200000
"1209",1209,20,"RL",7763,1,"Inside","Ixelles","1Fam",5,1962,4,3,1,1283,3,6,7,0,3,0,140000
"1211",1211,60,"RL",11218,1,"Inside","Kortrijk","1Fam",6,1992,3,3,1,1845,4,8,7,1,3,0,189000
"1212",1212,50,"RL",12134,1,"Inside","Namur","1Fam",8,1988,3,3,1,1752,3,8,7,0,3,0,164000
"1213",1213,30,"RL",9340,1,"Inside","Bruges","1Fam",4,1941,3,3,1,672,3,4,7,0,3,0,113000
"1214",1214,80,"RL",10246,1,"CulDSac","SintNiklaas","1Fam",4,1965,4,4,1,960,3,3,7,0,3,0,145000
"1215",1215,85,"RL",10205,1,"Inside","Ixelles","1Fam",5,1962,3,3,1,999,3,6,7,0,3,0,134500
"1217",1217,90,"RM",8930,1,"Inside","SintNiklaas","Duplex",6,1978,3,0,1,1902,3,8,7,0,3,0,112000
"1218",1218,20,"FV",8640,1,"Inside","Ostend","1Fam",8,2009,3,3,1,1314,4,6,7,0,3,0,229456
"1219",1219,50,"RM",6240,1,"Inside","Liège","1Fam",4,1947,3,0,0,912,3,3,7,0,0,0,80500
"1220",1220,160,"RM",1680,1,"Inside","Charleroi","Twnhs",6,1971,3,3,1,1218,3,7,7,0,0,0,91500
"1221",1221,20,"RL",7800,1,"Inside","Ixelles","1Fam",5,1964,3,3,1,912,3,5,7,0,3,0,115000
"1222",1222,20,"RL",8250,1,"Inside","SintNiklaas","1Fam",5,1968,3,3,1,1211,3,5,7,1,3,0,134000
"1223",1223,50,"RL",10496,1,"Inside","Ixelles","1Fam",6,1949,3,3,1,1846,3,7,7,1,3,0,143000
"1224",1224,20,"RL",10680,1,"Inside","Ixelles","1Fam",5,1951,3,2,0,2136,3,7,4,0,3,0,137900
"1225",1225,60,"RL",15384,1,"Inside","Namur","1Fam",7,2004,3,3,1,1490,4,8,7,1,3,0,184000
"1226",1226,80,"RL",10482,1,"Inside","Ixelles","1Fam",6,1958,4,3,1,1138,3,6,7,0,3,0,145000
"1228",1228,20,"RL",8872,1,"Corner","Ixelles","1Fam",5,1965,3,3,1,912,4,5,7,0,3,0,147000
"1232",1232,90,"RL",7728,1,"Inside","Ixelles","Duplex",5,1962,3,3,1,1190,3,6,7,0,3,0,132500
"1233",1233,90,"RL",9842,1,"FR2","Ixelles","Duplex",4,1962,3,0,1,1224,3,6,7,0,3,0,101800
"1234",1234,20,"RL",12160,1,"Inside","Ixelles","1Fam",5,1959,3,3,1,1188,3,6,7,0,3,0,142000
"1235",1235,70,"RH",8525,1,"Inside","Genk","1Fam",5,1911,3,3,0,1964,3,7,7,0,0,0,130000
"1236",1236,70,"RL",13132,1,"Inside","Anderlecht","1Fam",5,1914,3,3,1,1784,3,9,7,0,2,0,138887
"1237",1237,160,"RL",2628,1,"Inside","Uccle","Twnhs",7,2003,3,3,1,1626,4,6,7,0,3,0,175500
"1239",1239,20,"RL",13072,1,"Inside","Kortrijk","1Fam",6,2005,3,3,1,1141,3,6,7,0,3,0,142500
"1240",1240,20,"RL",9037,1,"Inside","Seraing","1Fam",8,2006,3,3,1,1484,5,6,7,1,3,0,265900
"1241",1241,60,"RL",8158,1,"Inside","Schaerbeek","1Fam",7,2003,3,3,1,1768,4,8,7,0,3,0,224900
"1242",1242,20,"RL",9849,1,"Inside","Ostend","1Fam",7,2007,3,3,1,1689,4,7,7,0,3,0,248328
"1243",1243,85,"RL",10625,1,"Inside","LaLouviere","1Fam",7,1974,3,3,1,1173,4,6,7,2,3,0,170000
"1244",1244,20,"RL",13891,1,"Inside","Uccle","1Fam",10,2006,3,4,1,2076,5,7,7,1,3,0,465000
"1245",1245,70,"RL",11435,1,"Corner","Anderlecht","1Fam",8,1929,3,3,1,1517,4,7,7,2,3,0,230000
"1246",1246,80,"RL",12090,1,"Inside","LaLouviere","1Fam",6,1984,3,3,1,1868,3,7,7,1,3,0,178000
"1247",1247,60,"FV",8125,1,"Inside","Ostend","1Fam",7,2005,3,3,1,1553,4,6,7,0,3,0,186500
"1248",1248,80,"RL",12328,1,"Inside","Mons","1Fam",6,1976,3,3,1,1034,3,6,7,0,3,0,169900
"1249",1249,75,"RM",9600,1,"Inside","Hasselt","1Fam",6,1917,3,3,0,2058,3,8,7,1,2,0,129500
"1250",1250,20,"RL",7200,1,"Inside","Ixelles","1Fam",5,1950,3,3,1,988,3,6,7,0,3,0,119000
"1251",1251,20,"RL",11160,1,"Corner","Ixelles","1Fam",7,1968,3,3,1,2110,5,8,7,2,3,0,244000
"1252",1252,120,"RL",3136,1,"Corner","Uccle","TwnhsE",7,2003,3,3,1,1405,4,6,7,1,3,0,171750
"1253",1253,20,"RL",9858,1,"Inside","Mons","1Fam",5,1968,3,3,1,874,3,5,7,0,3,0,130000
"1255",1255,60,"RL",6931,1,"Inside","Bruges","1Fam",7,2003,3,3,1,1656,4,7,7,1,3,0,165400
"1256",1256,50,"RM",6240,1,"Inside","Liège","1Fam",6,1931,3,2,1,1367,3,6,7,1,3,0,127500
"1257",1257,20,"RL",14303,1,"Corner","Aalst","1Fam",8,1994,3,3,1,1987,4,7,7,1,3,0,301500
"1258",1258,30,"RL",4060,1,"Corner","Bruges","1Fam",5,1922,3,3,1,864,3,4,7,0,0,0,99900
"1259",1259,80,"RL",9587,1,"Inside","Namur","1Fam",7,2005,3,3,1,1166,4,5,7,0,3,0,190000
"1260",1260,20,"RL",9750,1,"FR2","Ixelles","1Fam",6,1969,3,3,1,1054,3,6,7,0,3,0,151000
"1261",1261,60,"RL",24682,1,"CulDSac","Namur","1Fam",6,1999,3,3,1,1675,3,7,7,1,3,0,181000
"1262",1262,20,"RL",9600,1,"Inside","Ixelles","1Fam",5,1956,3,3,1,1050,3,5,7,0,3,0,128900
"1263",1263,50,"RL",11250,1,"Inside","Brussels","1Fam",4,1957,3,3,1,1788,3,8,5,2,3,0,161500
"1264",1264,70,"RL",13515,1,"Inside","Liège","1Fam",6,1919,3,3,1,1824,3,8,7,1,3,0,180500
"1265",1265,120,"RH",4060,1,"Inside","Ixelles","TwnhsE",6,1998,3,3,1,1337,4,5,7,0,3,0,181000
"1268",1268,20,"RL",13214,1,"Inside","Seraing","1Fam",9,2008,3,3,1,2018,5,10,7,1,3,0,378500
"1271",1271,40,"RL",23595,1,"Inside","Brussels","1Fam",7,1979,3,3,1,1524,4,4,7,1,3,0,260000
"1272",1272,20,"RL",9156,1,"Inside","LaLouviere","1Fam",6,1968,3,3,1,1489,4,7,7,1,3,0,185750
"1273",1273,20,"RL",13526,1,"CulDSac","SintNiklaas","1Fam",5,1965,3,3,1,935,3,5,7,0,3,0,137000
"1274",1274,80,"RL",11512,1,"Corner","Bruges","1Fam",6,1959,3,3,1,1357,5,5,7,1,3,0,177000
"1275",1275,50,"RL",5362,1,"Corner","Anderlecht","1Fam",5,1910,3,3,1,1250,3,8,7,1,3,0,139000
"1277",1277,60,"RL",12936,1,"CulDSac","LaLouviere","1Fam",6,1972,3,4,1,1395,3,6,7,1,3,0,162000
"1278",1278,80,"RL",17871,1,"CulDSac","LaLouviere","1Fam",6,1967,3,3,1,1724,3,7,7,1,3,0,197900
"1279",1279,60,"RL",9473,1,"Inside","Schaerbeek","1Fam",8,2002,3,3,1,2031,4,7,7,1,3,0,237000
"1280",1280,50,"C (all)",7500,1,"Inside","Leuven","1Fam",4,1920,4,3,1,1128,3,6,7,0,3,0,68400
"1282",1282,20,"RL",8049,1,"CulDSac","Seraing","1Fam",7,1990,3,3,1,1339,3,6,7,1,4,0,180000
"1283",1283,20,"RL",8800,1,"Inside","Schaerbeek","1Fam",5,1977,3,3,1,1040,4,5,7,0,3,0,150500
"1285",1285,50,"RL",9638,1,"Inside","Genk","1Fam",6,1919,3,3,1,2447,4,10,5,1,3,0,169000
"1287",1287,20,"RL",9790,1,"Inside","LaLouviere","1Fam",6,1963,3,3,1,1328,3,6,7,2,3,0,143000
"1289",1289,120,"RL",5664,1,"Inside","Tournai","TwnhsE",8,2000,3,3,1,1659,5,5,7,1,3,0,278000
"1290",1290,60,"RL",11065,1,"Inside","Uccle","1Fam",8,2006,3,3,1,1970,5,8,7,1,3,0,281000
"1291",1291,80,"RL",14112,1,"Corner","Ixelles","1Fam",5,1964,3,3,1,1152,3,6,7,1,3,0,180500
"1292",1292,160,"RM",1680,1,"Inside","Charleroi","Twnhs",5,1972,3,3,1,1302,3,6,7,0,3,0,119500
"1293",1293,70,"RM",6600,1,"Corner","Hasselt","1Fam",5,1892,3,3,0,2372,3,11,5,0,3,0,107500
"1295",1295,20,"RL",8172,1,"Inside","Bruges","1Fam",5,1955,3,3,1,864,3,5,7,0,3,0,115000
"1296",1296,20,"RL",8400,1,"Inside","Ixelles","1Fam",5,1968,3,3,1,1052,3,5,7,0,3,0,138500
"1297",1297,20,"RL",8700,1,"Inside","Ixelles","1Fam",5,1963,4,3,1,1128,3,6,7,0,3,0,155000
"1298",1298,180,"RM",3675,1,"Inside","Bruges","TwnhsE",6,2005,3,3,1,1072,3,5,7,0,3,0,140000
"1300",1300,20,"RL",7500,1,"Inside","Ixelles","1Fam",5,1959,3,3,1,1246,4,6,7,0,3,0,154000
"1301",1301,60,"RL",10762,1,"CulDSac","Namur","1Fam",7,1999,3,3,1,1983,4,9,7,1,3,0,225000
"1302",1302,70,"RL",7500,1,"Inside","Anderlecht","1Fam",6,1942,3,3,1,1494,4,7,7,2,3,0,177500
"1303",1303,60,"RL",10120,1,"Inside","Aalst","1Fam",8,1994,3,3,1,2526,4,8,7,1,3,0,290000
